@relation MyRelation

@attribute isASK numeric
@attribute isSELECT numeric
@attribute isCONSTRUCT numeric
@attribute hasOFFSET numeric
@attribute nbGROUPBY numeric
@attribute nbUNION numeric
@attribute nbFILTER numeric
@attribute nbORDERBY numeric
@attribute nbBGP numeric
@attribute nbTRIPLE numeric
@attribute nbSERVICE numeric
@attribute Class {single,federated}

@data
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,2,0,federated
0,1,0,0,0,0,0,0,1,2,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,2,3,0,3,3,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,7,8,0,8,8,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,7,8,0,8,8,0,federated
0,1,0,0,0,14,15,0,15,15,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
1,0,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,2,0,federated
0,1,0,0,0,0,0,0,1,2,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,2,0,0,3,3,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
0,1,0,0,0,0,0,0,1,1,0,federated
